threshold,precision,recall,f1,routed_count,routed_rate,heavy_call_reduction,tn,fp,fn,tp,model_name,model_role
0.5218453845165982,0.1704697986577181,0.6964516129032258,0.27389787503964474,12665,0.1429764847992233,0.8570235152007767,74975,10506,941,2159,SmallRandomForest,light
0.5197893318707258,0.1685515950393885,0.6970967741935484,0.2714653602160668,12821,0.1447375848093835,0.8552624151906165,74821,10660,939,2161,SmallRandomForest,light
0.5179097523684589,0.16709055876685935,0.6993548387096774,0.2697356143079316,12975,0.14647610661428523,0.8535238933857148,74674,10807,932,2168,SmallRandomForest,light
0.5161717276259542,0.16576521672887942,0.7019354838709677,0.2681949836691933,13127,0.1481920502139285,0.8518079497860715,74530,10951,924,2176,SmallRandomForest,light
0.5145386159970724,0.1642948573149612,0.7038709677419355,0.26640620230755147,13281,0.14993057201883023,0.8500694279811698,74382,11099,918,2182,SmallRandomForest,light
0.5127238490472011,0.16301920500223313,0.7064516129032258,0.26490867303737753,13434,0.1516578047211027,0.8483421952788973,74237,11244,910,2190,SmallRandomForest,light
0.5109592141004331,0.16177228232869656,0.7090322580645161,0.26343860490201954,13587,0.15338503742337523,0.8466149625766248,74092,11389,902,2198,SmallRandomForest,light
0.5089757017678268,0.16032312058802126,0.7106451612903226,0.2616234190368743,13741,0.15512355922827695,0.8448764407717231,73943,11538,897,2203,SmallRandomForest,light
0.5073263596295954,0.15898949186699296,0.7125806451612903,0.2599741085088855,13894,0.15685079193054943,0.8431492080694506,73796,11685,891,2209,SmallRandomForest,light
0.5055629858962535,0.15749768699736674,0.7138709677419355,0.25806075447495774,14051,0.15862318104333886,0.8413768189566612,73643,11838,887,2213,SmallRandomForest,light
0.5039278156834834,0.15611369072745182,0.7158064516129032,0.2563243617881483,14214,0.16046330477190368,0.8395366952280963,73486,11995,881,2219,SmallRandomForest,light
0.5022805830102838,0.1548472405873756,0.717741935483871,0.2547369626194974,14369,0.16221311567943464,0.8377868843205654,73337,12144,875,2225,SmallRandomForest,light
