heavy_threshold,precision,recall,f1,tn,fp,fn,tp,predicted_fraud_count,light_model,heavy_model,light_recall_target,light_threshold,routed_rate
0.02122697681272042,0.05639994739511902,0.9683870967741935,0.10659186535764376,35256,50225,98,3002,53227,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.02065414359279924,0.056143631943145686,0.9683870967741935,0.10613399328265864,35013,50468,98,3002,53470,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.02000355709467848,0.05588963565617262,0.9683870967741935,0.10568003801946739,34770,50711,98,3002,53713,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.0194085698234181,0.05563792719994069,0.9683870967741935,0.10522994952327538,34527,50954,98,3002,53956,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.01883119840983805,0.05538847580213657,0.9683870967741935,0.10478367859823035,34284,51197,98,3002,54199,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.018288151247995356,0.055141251239851585,0.9683870967741935,0.10434117687949672,34041,51440,98,3002,54442,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.017726034920069803,0.054914510377617264,0.9687096774193549,0.10393700787401576,33799,51682,97,3003,54685,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.017173528514205148,0.05467157005534518,0.9687096774193549,0.10350175777211001,33556,51925,97,3003,54928,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.01662366385402833,0.054447908359312694,0.9690322580645161,0.10310269082921471,33313,52168,96,3004,55172,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.016001202269412165,0.054209149147342775,0.9690322580645161,0.10267452789882936,33070,52411,96,3004,55415,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.015419851344777427,0.053990441625642316,0.9693548387096774,0.10228394431396576,32828,52653,95,3005,55658,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.014830230835920923,0.05375574676660525,0.9693548387096774,0.10186268029355434,32585,52896,95,3005,55901,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.014232354714358394,0.05352308349957253,0.9693548387096774,0.10144487205455406,32342,53139,95,3005,56144,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.013677086731448417,0.05331016014329544,0.9696774193548388,0.10106409803822684,32100,53381,94,3006,56387,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.013051410780293544,0.053081405615398196,0.9696774193548388,0.100652938221999,31857,53624,94,3006,56630,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.012392624889022931,0.05285460587625059,0.9696774193548388,0.10024511029963483,31614,53867,94,3006,56873,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.011779740158535685,0.05262973597590868,0.9696774193548388,0.09984057393383818,31371,54110,94,3006,57116,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.011144368213704646,0.05240677138722781,0.9696774193548388,0.09943928943581601,31128,54353,94,3006,57359,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.010491888218354485,0.05218568799694455,0.9696774193548388,0.09904121775229813,30885,54596,94,3006,57602,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.009842405887864752,0.051966462096983315,0.9696774193548388,0.09864632045286734,30642,54839,94,3006,57845,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.009204800615786534,0.05174907037598127,0.9696774193548388,0.09825455971759169,30399,55082,94,3006,58088,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.008526109539276358,0.051533489911025014,0.9696774193548388,0.09786589832494996,30156,55325,94,3006,58331,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.007816265247722191,0.05131882202304738,0.9696774193548388,0.0974787190920146,29912,55569,94,3006,58575,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.007032839698356479,0.05110680403957972,0.9696774193548388,0.09709615943667431,29669,55812,94,3006,58818,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.0063077287912288275,0.050896530705541725,0.9696774193548388,0.09671659078843646,29426,56055,94,3006,59061,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.005611770979980435,0.05068798057466613,0.9696774193548388,0.09633997820652523,29183,56298,94,3006,59304,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.004758654185849826,0.05049792600802727,0.97,0.09599821220489409,28941,56540,93,3007,59547,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.004016318404043634,0.050292691085465795,0.97,0.0956272857370011,28698,56783,93,3007,59790,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.0030820615721676445,0.05008911765195809,0.97,0.09525921467378391,28455,57026,93,3007,60033,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.001992980036120553,0.049887185612847565,0.97,0.09489396617015905,28212,57269,93,3007,60276,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
9.61454121149934e-05,0.049686054196959685,0.97,0.09453002200565859,27968,57513,93,3007,60520,LogisticRegression,HeavyCatBoost,0.97,0.1597408493109236,0.6832164911211208
0.9998735189437866,1.0,0.0003225806451612903,0.0006449532408900355,85481,0,3099,1,1,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9985213875770569,0.9959839357429718,0.08,0.1481039116154076,85480,1,2852,248,249,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9960293769836426,0.9858012170385395,0.1567741935483871,0.2705260228221542,85474,7,2614,486,493,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9920921325683594,0.9796472184531886,0.23290322580645162,0.3763356789158197,85466,15,2378,722,737,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9842884540557861,0.9673469387755103,0.3058064516129032,0.4647058823529412,85449,32,2152,948,980,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9705259203910828,0.9517579721995094,0.37548387096774194,0.5385149201943095,85422,59,1936,1164,1223,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9483356475830078,0.9351978171896317,0.44225806451612903,0.6005256241787122,85386,95,1729,1371,1466,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.9228517413139343,0.9156908665105387,0.5045161290322581,0.6505823627287853,85337,144,1536,1564,1708,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.8897835612297058,0.8949256791389031,0.5632258064516129,0.6913482478717086,85276,205,1354,1746,1951,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.8492410778999329,0.854147675478578,0.604516129032258,0.70797128825085,85161,320,1226,1874,2194,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.8138624429702759,0.8103448275862069,0.636774193548387,0.713150289017341,85019,462,1126,1974,2436,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.7819404006004333,0.7700634565136245,0.665483870967742,0.7139643536944107,84865,616,1037,2063,2679,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.7509260773658752,0.7323750855578371,0.6903225806451613,0.7107273331119229,84699,782,960,2140,2922,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.7212530970573425,0.6947867298578199,0.7093548387096774,0.7019952114924183,84515,966,901,2199,3165,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.693572461605072,0.6599178403755869,0.7254838709677419,0.6911493546404426,84322,1159,851,2249,3408,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.6700251698493958,0.6299643933168995,0.7419354838709677,0.6813805362168567,84130,1351,800,2300,3651,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.6465616822242737,0.6011813045711351,0.7551612903225806,0.6694309408064054,83928,1553,759,2341,3894,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.6248965859413147,0.5723954556441866,0.7638709677419355,0.6544148127677214,83712,1769,732,2368,4137,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.6055822968482971,0.5477168949771689,0.7738709677419355,0.6414438502673796,83500,1981,701,2399,4380,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.5836073160171509,0.5247674670127622,0.7825806451612903,0.628253269454875,83284,2197,674,2426,4623,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.5674351453781128,0.5046248715313464,0.7919354838709678,0.6164469554300063,83071,2410,645,2455,4865,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.5501103401184082,0.4851213782302271,0.7993548387096774,0.6038011695906433,82851,2630,622,2478,5108,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.5335215926170349,0.4673892730330779,0.8067741935483871,0.5918826174417229,82631,2850,599,2501,5351,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.5165420770645142,0.449767608151591,0.8116129032258065,0.578789970094318,82403,3078,584,2516,5594,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.502286970615387,0.4330991947918451,0.8154838709677419,0.5657379433814478,82172,3309,572,2528,5837,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.48793455958366394,0.4175986842105263,0.8190322580645162,0.5531590413943356,81940,3541,561,2539,6080,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.475035160779953,0.40446061372983233,0.8248387096774193,0.5427722351942262,81716,3765,543,2557,6322,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.4624936878681183,0.391012947448591,0.8280645161290323,0.5311950336264872,81483,3998,533,2567,6565,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.4492183327674866,0.37911280846063455,0.8325806451612904,0.5209931368591039,81254,4227,519,2581,6808,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.4385952949523926,0.3676449737700269,0.8364516129032258,0.510784989658229,81021,4460,507,2593,7053,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.42754513025283813,0.35658489790324793,0.8393548387096774,0.5005289987496394,80786,4695,498,2602,7297,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.4178650677204132,0.346684350132626,0.8432258064516129,0.49135338345864665,80555,4926,486,2614,7540,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.40812429785728455,0.3373168851195065,0.8467741935483871,0.48244807939716966,80324,5157,475,2625,7782,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.39812302589416504,0.3285981308411215,0.8506451612903225,0.4740674157303371,80093,5388,463,2637,8025,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.388742595911026,0.3203918722786647,0.854516129032258,0.4660450387051372,79862,5619,451,2649,8268,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.37962043285369873,0.31203007518796994,0.8567741935483871,0.4574578022735102,79625,5856,444,2656,8512,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.3712647259235382,0.30408955905871604,0.8587096774193549,0.44913109498903325,79389,6092,438,2662,8754,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.36372143030166626,0.2977659219739913,0.8641935483870967,0.4429197321649995,79163,6318,421,2679,8997,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.3555651605129242,0.29123376623376623,0.8680645161290322,0.4361426256077796,78932,6549,409,2691,9240,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.34762951731681824,0.28453912676650495,0.8703225806451613,0.4288666348752186,78697,6784,402,2698,9482,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.33917325735092163,0.27825192802056553,0.8729032258064516,0.4219883040935673,78462,7019,394,2706,9725,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.3321121037006378,0.27164209048048954,0.8735483870967742,0.4144157930981713,78220,7261,392,2708,9969,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.3260166049003601,0.2654719937328633,0.8745161290322581,0.40730168269230765,77980,7501,389,2711,10212,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.31983184814453125,0.2601626016260163,0.8774193548387097,0.4013279232755441,77746,7735,380,2720,10455,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.3134855329990387,0.25509441017012524,0.8803225806451613,0.39556457457602556,77512,7969,371,2729,10698,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.30732816457748413,0.24990859232175502,0.8819354838709678,0.38945868945868944,77275,8206,366,2734,10940,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.30122315883636475,0.24519359742466243,0.8845161290322581,0.38395295106070154,77040,8441,358,2742,11183,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.29583895206451416,0.24065809048744202,0.8870967741935484,0.37860535554484753,76804,8677,350,2750,11427,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2907489240169525,0.23600994086896906,0.8883870967741936,0.3729433272394881,76566,8915,346,2754,11669,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.28587445616722107,0.23169912693082606,0.8903225806451613,0.3677058353317346,76329,9152,340,2760,11912,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.28060203790664673,0.22797202797202798,0.8938709677419355,0.36329072435267123,76097,9384,329,2771,12155,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2752762734889984,0.22350379093402162,0.8938709677419355,0.35759452832623567,75854,9627,329,2771,12398,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2705512046813965,0.2194620253164557,0.8948387096774194,0.3524777636594663,75615,9866,326,2774,12640,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2657892405986786,0.21584911518162062,0.8970967741935484,0.347972972972973,75378,10103,319,2781,12884,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2617531418800354,0.21200578959396663,0.8977419354838709,0.3430085659702964,75137,10344,317,2783,13127,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.25696665048599243,0.2086169496596604,0.8996774193548387,0.33869694577691417,74901,10580,311,2789,13369,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.25245046615600586,0.20511313546870408,0.9006451612903226,0.33413116323599806,74661,10820,308,2792,13612,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.24852772057056427,0.2015878744135691,0.9009677419354839,0.3294603361840165,74419,11062,307,2793,13855,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.24478460848331451,0.1984819465134426,0.9025806451612903,0.3254055939989533,74182,11299,302,2798,14097,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.24118557572364807,0.19539748953974895,0.9038709677419355,0.3213302752293578,73943,11538,298,2802,14340,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2372896373271942,0.1924026330224904,0.9051612903225806,0.31734901605971494,73703,11778,294,2806,14584,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.23360171914100647,0.18945167599649287,0.9061290322580645,0.3133820494226585,73463,12018,291,2809,14827,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.230315163731575,0.18678256253732334,0.9080645161290323,0.30983435143910626,73225,12256,285,2815,15071,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.22666586935520172,0.1841452265900483,0.9096774193548387,0.30628869338546755,72987,12494,280,2820,15314,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2233557105064392,0.18153767035227564,0.9109677419354839,0.30274442538593477,72749,12732,276,2824,15556,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.22025898098945618,0.1790506329113924,0.9125806451612903,0.2993650793650794,72510,12971,271,2829,15800,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2168560028076172,0.1766502524465499,0.9141935483870968,0.29608734263177133,72272,13209,266,2834,16043,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2137325555086136,0.17431080002455945,0.9158064516129032,0.29287666993346056,72033,13448,261,2839,16287,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2107354998588562,0.17181922681347933,0.9161290322580645,0.2893677721738244,71792,13689,260,2840,16529,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.20796740055084229,0.16930964588052938,0.9161290322580645,0.2858005434235685,71547,13934,260,2840,16774,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.2049354761838913,0.16718575542104955,0.917741935483871,0.2828453546751504,71309,14172,255,2845,17017,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.20239603519439697,0.16506373117033604,0.9190322580645162,0.27986247544204323,71070,14411,251,2849,17260,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.19935019314289093,0.16294349540078842,0.92,0.27685288550211135,70830,14651,248,2852,17503,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.19660797715187073,0.16093767609602164,0.9212903225806451,0.2740094022834117,70591,14890,244,2856,17746,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.19406740367412567,0.15881927844794042,0.9216129032258065,0.27094693916259666,70349,15132,243,2857,17989,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1910683959722519,0.1569218955682317,0.9229032258064516,0.26823551471967,70110,15371,239,2861,18232,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.18846383690834045,0.1549661705006766,0.9235483870967742,0.26539976825028966,69869,15612,237,2863,18475,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.18586869537830353,0.1531228295132767,0.9245161290322581,0.2627308979236375,69630,15851,234,2866,18717,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1836605966091156,0.1512051052159696,0.9248387096774193,0.25991568831875256,69387,16094,233,2867,18961,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.18100327253341675,0.14934388669027285,0.9251612903225807,0.25717360114777615,69145,16336,232,2868,19204,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.17856287956237793,0.1476396174020364,0.9261290322580645,0.2546793222744611,68906,16575,229,2871,19446,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.17651790380477905,0.14596983087002896,0.9270967741935484,0.2522269515994559,68666,16815,226,2874,19689,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1738731861114502,0.14419024683925347,0.9270967741935484,0.24956582146578674,68423,17058,226,2874,19932,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.17152456939220428,0.14259516256938937,0.9280645161290323,0.24720742395600614,68182,17299,223,2877,20176,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.16956400871276855,0.1408981830647926,0.9280645161290323,0.24465325906713725,67939,17542,223,2877,20419,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.167234405875206,0.13933791501306747,0.9287096774193548,0.2423196700614427,67698,17783,221,2879,20662,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.16514812409877777,0.13776608466873955,0.9290322580645162,0.239950010414497,67456,18025,220,2880,20905,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1630498468875885,0.13628410649264672,0.9296774193548387,0.23772013032540107,67216,18265,218,2882,21147,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.16083918511867523,0.13477630779299704,0.93,0.23543342452329427,66973,18508,217,2883,21391,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.15882693231105804,0.13325629766581928,0.93,0.23311097634930264,66729,18752,217,2883,21635,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1569989174604416,0.13186762958222872,0.9306451612903226,0.23100328288894229,66488,18993,215,2885,21878,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.15520767867565155,0.13041905881289273,0.9306451612903226,0.22877760596328459,66245,19236,215,2885,22121,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.15350429713726044,0.12908562486027275,0.9312903225806451,0.22674258786569806,66003,19478,213,2887,22365,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.15174409747123718,0.1278807449020215,0.9325806451612904,0.2249192826856498,65765,19716,209,2891,22607,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1499851644039154,0.1266027744956457,0.9332258064516129,0.22295865284574776,65523,19958,207,2893,22851,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.14803315699100494,0.12535723564562223,0.9338709677419355,0.22104298694357485,65282,20199,205,2895,23094,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.14626923203468323,0.12418580733630442,0.9348387096774193,0.21924648206990466,65043,20438,202,2898,23336,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.14446882903575897,0.12294838627592349,0.9351612903225807,0.21732448742456614,64801,20680,201,2899,23579,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.14278347790241241,0.12186214423642011,0.9364516129032258,0.2156600549736275,64562,20919,197,2903,23822,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1409355252981186,0.12067819148936171,0.9367741935483871,0.21381239876306876,64321,21160,196,2904,24064,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.13923241198062897,0.11947175710700621,0.9367741935483871,0.21191666362608091,64078,21403,196,2904,24307,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.13762614130973816,0.11832993890020367,0.9370967741935484,0.21012658227848102,63836,21645,195,2905,24550,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.136032834649086,0.11725083692977857,0.937741935483871,0.20843939339619258,63595,21886,193,2907,24793,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.13438516855239868,0.11619732374675454,0.9383870967741935,0.2067886973520526,63355,22126,191,2909,25035,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1327497810125351,0.11515942716987103,0.9390322580645162,0.2051589259285362,63114,22367,189,2911,25278,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1311737298965454,0.11409764125068568,0.9393548387096774,0.20347984068199287,62871,22610,188,2912,25522,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.12976901233196259,0.11302592765098587,0.9393548387096774,0.2017738359201774,62629,22852,188,2912,25764,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.12830160558223724,0.11200830545622333,0.9396774193548387,0.20015803758546055,62387,23094,187,2913,26007,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.12668120861053467,0.11104761904761905,0.9403225806451613,0.19863713798977856,62146,23335,185,2915,26250,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.12518881261348724,0.11010871206401933,0.9409677419354838,0.1971478778048121,61906,23575,183,2917,26492,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.12391337007284164,0.10929493173742286,0.9425806451612904,0.19587732528909002,61668,23813,178,2922,26735,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.12246065586805344,0.1084216769219364,0.9435483870967742,0.19449431478156792,61428,24053,175,2925,26978,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.1210874617099762,0.10753122703894195,0.9441935483870968,0.19307387862796832,61188,24293,173,2927,27220,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11965688318014145,0.10661617448931289,0.944516129032258,0.19160422733370414,60946,24535,172,2928,27463,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11808562278747559,0.10568107991048871,0.944516129032258,0.1900928390573265,60703,24778,172,2928,27706,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11634251475334167,0.10476599398883642,0.944516129032258,0.18861118268487503,60461,25020,172,2928,27948,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11500577628612518,0.10385925085130533,0.944516129032258,0.18714048319059184,60217,25264,172,2928,28192,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11349952220916748,0.10300685774573588,0.9448387096774193,0.18576185191057554,59975,25506,171,2929,28435,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11211162805557251,0.10216890996582746,0.9451612903225807,0.18440430486500092,59733,25748,170,2930,28678,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.11088565737009048,0.10138312586445367,0.9458064516129032,0.1831355402873204,59493,25988,168,2932,28920,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10961320251226425,0.10067551349312485,0.9470967741935484,0.1820041533645352,59254,26227,164,2936,29163,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10841722041368484,0.09991158267020336,0.947741935483871,0.18076662769950166,59013,26468,162,2938,29406,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10697346180677414,0.09916351861845656,0.9483870967741935,0.17955294979846095,58773,26708,160,2940,29648,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10573872923851013,0.09839081997925797,0.9487096774193549,0.17829104907398988,58531,26950,159,2941,29891,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10450460761785507,0.09762734362037498,0.9490322580645161,0.1770422747103957,58288,27193,158,2942,30135,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10322530567646027,0.09691223912041609,0.9496774193548387,0.17587669514307905,58047,27434,156,2944,30378,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10204509645700455,0.09614003004375939,0.9496774193548387,0.17460411600735423,57803,27678,156,2944,30622,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.10094287991523743,0.09540933683221564,0.95,0.17340359760944446,57559,27922,155,2945,30867,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.09985717386007309,0.09466713812723006,0.95,0.1721769125084042,57317,28164,155,2945,31109,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
0.09866264462471008,0.09396230025834848,0.9503225806451613,0.17101558645110732,57074,28407,154,2946,31353,LogisticRegression,XGBoost,0.97,0.1597408493109236,0.6832164911211208
