threshold,precision,recall,f1,tn,fp,fn,tp,predicted_fraud_count,positive_prediction_rate,trial_name,model_family
0.15629875659942627,0.3565726450239489,0.864516129032258,0.5048982667671439,80645,4836,420,2680,7516,0.08484889536130773,xgb_d8_sqrt_weight,XGBoost
0.15109415352344513,0.34742148119426136,0.8670967741935484,0.4960782504383131,80432,5049,412,2688,7737,0.087343787042368,xgb_d8_sqrt_weight,XGBoost
0.1467483937740326,0.3385272681578286,0.8690322580645161,0.48724905046120454,80217,5264,406,2694,7958,0.08983867872342828,xgb_d8_sqrt_weight,XGBoost
0.14214907586574554,0.3308472918449688,0.8729032258064516,0.4798297721429205,80008,5473,394,2706,8179,0.09233357040448854,xgb_d8_sqrt_weight,XGBoost
0.13812921941280365,0.32285714285714284,0.8748387096774194,0.4716521739130435,79793,5688,388,2712,8400,0.09482846208554882,xgb_d8_sqrt_weight,XGBoost
0.13459284603595734,0.31516065421644823,0.8764516129032258,0.46361231976793793,79577,5904,383,2717,8621,0.0973233537666091,xgb_d8_sqrt_weight,XGBoost
0.13055987656116486,0.3080750961320968,0.8787096774193548,0.4562049907888126,79363,6118,376,2724,8842,0.09981824544766936,xgb_d8_sqrt_weight,XGBoost
0.12742650508880615,0.30163283318623124,0.8819354838709678,0.4495231831634331,79151,6330,366,2734,9064,0.10232442623135887,xgb_d8_sqrt_weight,XGBoost
0.12449975311756134,0.29520732364028,0.8841935483870967,0.4426322163907953,78937,6544,359,2741,9285,0.10481931791241914,xgb_d8_sqrt_weight,XGBoost
0.12164028733968735,0.2890805806858826,0.8864516129032258,0.43598286530223707,78723,6758,352,2748,9506,0.10731420959347941,xgb_d8_sqrt_weight,XGBoost
0.11817271262407303,0.28312943353551967,0.8883870967741936,0.429406720199579,78508,6973,346,2754,9727,0.10980910127453969,xgb_d8_sqrt_weight,XGBoost
0.11521217972040176,0.27774427020506637,0.8912903225806451,0.4235131820968731,78296,7185,337,2763,9948,0.11230399295559997,xgb_d8_sqrt_weight,XGBoost
0.11282166093587875,0.27229816107778543,0.8932258064516129,0.41736378023965637,78081,7400,331,2769,10169,0.11479888463666023,xgb_d8_sqrt_weight,XGBoost
0.11042111366987228,0.2670837343599615,0.8951612903225806,0.41141586360266863,77866,7615,325,2775,10390,0.1172937763177205,xgb_d8_sqrt_weight,XGBoost
0.10783612728118896,0.2623692394684761,0.8980645161290323,0.4060972941433885,77654,7827,316,2784,10611,0.11978866799878078,xgb_d8_sqrt_weight,XGBoost
0.10568055510520935,0.2571085672082718,0.8983870967741936,0.39979902383003163,77434,8047,315,2785,10832,0.12228355967984104,xgb_d8_sqrt_weight,XGBoost
0.10335702449083328,0.2523296842486203,0.8996774193548387,0.3941213876916555,77217,8264,311,2789,11053,0.12477845136090132,xgb_d8_sqrt_weight,XGBoost
0.10119641572237015,0.24773815859499734,0.9009677419354839,0.38861833866703777,77000,8481,307,2793,11274,0.12727334304196158,xgb_d8_sqrt_weight,XGBoost
0.09900268912315369,0.2435841670291431,0.9032258064516129,0.38369304556354916,76786,8695,300,2800,11495,0.12976823472302187,xgb_d8_sqrt_weight,XGBoost
0.0970357358455658,0.2393308296346876,0.9045161290322581,0.3785097192224622,76569,8912,296,2804,11716,0.13226312640408214,xgb_d8_sqrt_weight,XGBoost
0.0951150506734848,0.2351315128162171,0.905483870967742,0.37332092033515096,76350,9131,293,2807,11938,0.13476930718777164,xgb_d8_sqrt_weight,XGBoost
0.09321576356887817,0.23133223684210527,0.9074193548387097,0.36867627785058976,76134,9347,287,2813,12160,0.13727548797146114,xgb_d8_sqrt_weight,XGBoost
0.09135783463716507,0.22744527905661902,0.9083870967741936,0.36380078806278665,75916,9565,284,2816,12381,0.13977037965252143,xgb_d8_sqrt_weight,XGBoost
0.08964734524488449,0.22399428707450608,0.9106451612903226,0.35954913073934913,75701,9780,277,2823,12603,0.14227656043621092,xgb_d8_sqrt_weight,XGBoost
0.08810301125049591,0.22022927552054902,0.9109677419354839,0.3547070275701816,75482,9999,276,2824,12823,0.14476016301464198,xgb_d8_sqrt_weight,XGBoost
0.08651253581047058,0.21657467034651948,0.9112903225806451,0.34997522299306244,75262,10219,275,2825,13044,0.14725505469570224,xgb_d8_sqrt_weight,XGBoost
0.0848836675286293,0.21316047335494084,0.912258064516129,0.3455734099101851,75042,10439,272,2828,13267,0.14977252458202098,xgb_d8_sqrt_weight,XGBoost
0.08351638168096542,0.20993328391401037,0.9135483870967742,0.34141048824593123,74823,10658,268,2832,13490,0.1522899944683397,xgb_d8_sqrt_weight,XGBoost
0.08201637864112854,0.2067532088681447,0.9145161290322581,0.3372591006423983,74604,10877,265,2835,13712,0.1547961752520292,xgb_d8_sqrt_weight,XGBoost
0.08056021481752396,0.20361731141893347,0.9151612903225806,0.3331180649327775,74385,11096,263,2837,13933,0.1572910669330895,xgb_d8_sqrt_weight,XGBoost
0.07939425110816956,0.2006499929348594,0.9161290322580645,0.32919902631273906,74167,11314,260,2840,14154,0.15978595861414976,xgb_d8_sqrt_weight,XGBoost
0.07797916233539581,0.19763478260869566,0.9164516129032259,0.32515021459227467,73947,11534,259,2841,14375,0.16228085029521003,xgb_d8_sqrt_weight,XGBoost
0.07670048624277115,0.19484790353521514,0.9174193548387096,0.32142857142857145,73729,11752,256,2844,14596,0.16477574197627032,xgb_d8_sqrt_weight,XGBoost
0.07536385953426361,0.1922116487818047,0.9187096774193548,0.3179103644583357,73512,11969,252,2848,14817,0.16727063365733058,xgb_d8_sqrt_weight,XGBoost
0.07402881979942322,0.18965287937225694,0.92,0.31447789171904295,73295,12186,248,2852,15038,0.16976552533839084,xgb_d8_sqrt_weight,XGBoost
0.07285168766975403,0.18688159360461307,0.92,0.31065846086814447,73072,12409,248,2852,15261,0.17228299522470958,xgb_d8_sqrt_weight,XGBoost
0.07168884575366974,0.18433120196344377,0.9206451612903226,0.3071624603131895,72852,12629,246,2854,15483,0.1747891760083991,xgb_d8_sqrt_weight,XGBoost
0.07046765089035034,0.18186449312277128,0.9212903225806451,0.30376515634971285,72633,12848,244,2856,15704,0.17728406768945937,xgb_d8_sqrt_weight,XGBoost
0.06936266273260117,0.17976893130729624,0.9235483870967742,0.3009565857247976,72418,13063,237,2863,15926,0.17979024847314887,xgb_d8_sqrt_weight,XGBoost
0.06830143183469772,0.17754520683675998,0.9248387096774193,0.29790108063175397,72200,13281,233,2867,16148,0.18229642925683837,xgb_d8_sqrt_weight,XGBoost
0.06733445078134537,0.17539251023275704,0.9261290322580645,0.2949304021778212,71983,13498,229,2871,16369,0.18479132093789866,xgb_d8_sqrt_weight,XGBoost
0.06648736447095871,0.17340726900126574,0.9280645161290323,0.2922147173835763,71767,13714,223,2877,16591,0.18729750172158816,xgb_d8_sqrt_weight,XGBoost
0.06563878059387207,0.17124672852724246,0.9287096774193548,0.2891723583768582,71548,13933,221,2879,16812,0.18979239340264842,xgb_d8_sqrt_weight,XGBoost
0.06460116803646088,0.16925967240063405,0.93,0.28639547012367755,71331,14150,217,2883,17033,0.1922872850837087,xgb_d8_sqrt_weight,XGBoost
0.06361489742994308,0.1672461752433936,0.9309677419354838,0.28355276085674985,71111,14370,214,2886,17256,0.19480475497002744,xgb_d8_sqrt_weight,XGBoost
0.06270048767328262,0.16524575155919208,0.9316129032258065,0.2807017543859649,70892,14589,212,2888,17477,0.1972996466510877,xgb_d8_sqrt_weight,XGBoost
0.06185246258974075,0.16351206282840838,0.9335483870967742,0.27828260974085295,70676,14805,206,2894,17699,0.1998058274347772,xgb_d8_sqrt_weight,XGBoost
0.06100362166762352,0.1616539255621896,0.9345161290322581,0.2756291327719899,70457,15024,203,2897,17921,0.2023120082184667,xgb_d8_sqrt_weight,XGBoost
0.06016843393445015,0.1597949509425642,0.9351612903225807,0.2729498164014688,70238,15243,201,2899,18142,0.204806899899527,xgb_d8_sqrt_weight,XGBoost
0.05932757630944252,0.15798072210423134,0.9358064516129032,0.27032567674602803,70019,15462,199,2901,18363,0.20730179158058726,xgb_d8_sqrt_weight,XGBoost
0.05848429352045059,0.1561558329746018,0.9361290322580645,0.26766279284264893,69799,15682,198,2902,18584,0.20979668326164752,xgb_d8_sqrt_weight,XGBoost
0.057701196521520615,0.15458654613134803,0.937741935483871,0.26541885414288974,69583,15898,193,2907,18805,0.2122915749427078,xgb_d8_sqrt_weight,XGBoost
0.056954216212034225,0.1530011563124146,0.9390322580645162,0.26312935008587185,69366,16115,189,2911,19026,0.21478646662376807,xgb_d8_sqrt_weight,XGBoost
0.05621182918548584,0.15134826206681562,0.9396774193548387,0.26070613505168483,69147,16334,187,2913,19247,0.21728135830482834,xgb_d8_sqrt_weight,XGBoost
0.05554955080151558,0.14966615305598358,0.94,0.25821887461231724,68925,16556,186,2914,19470,0.21979882819114707,xgb_d8_sqrt_weight,XGBoost
0.0547998771071434,0.14823278488726385,0.9416129032258065,0.25614250614250617,68708,16773,181,2919,19692,0.2223050089748366,xgb_d8_sqrt_weight,XGBoost
0.05417177081108093,0.14663787475518505,0.9419354838709677,0.25376960848216223,68488,16993,180,2920,19913,0.22479990065589686,xgb_d8_sqrt_weight,XGBoost
0.05358642339706421,0.1451204370499131,0.9425806451612904,0.25151710781149134,68268,17213,178,2922,20135,0.22730608143958636,xgb_d8_sqrt_weight,XGBoost
0.052938565611839294,0.14363609569189958,0.9432258064516129,0.249307243040457,68048,17433,176,2924,20357,0.22981226222327586,xgb_d8_sqrt_weight,XGBoost
0.052305616438388824,0.14228788026047234,0.944516129032258,0.24731818565757238,67831,17650,172,2928,20578,0.23230715390433615,xgb_d8_sqrt_weight,XGBoost
0.05169093236327171,0.14092023654983413,0.9454838709677419,0.24528222938198246,67613,17868,169,2931,20799,0.2348020455853964,xgb_d8_sqrt_weight,XGBoost
0.051057618111371994,0.13952713952713952,0.9461290322580646,0.24319058082169062,67393,18088,167,2933,21021,0.2373082263690859,xgb_d8_sqrt_weight,XGBoost
0.05045481026172638,0.13811608529868663,0.9464516129032258,0.24105492338659984,67172,18309,166,2934,21243,0.23981440715277544,xgb_d8_sqrt_weight,XGBoost
